file,gain,exptime,offset,set_temp,ccd_temp,date_obs,rotator,focuspos,object,t,cell,minutes,flipped,temp_off,temp_flag,sky_mode_R,sky_mean_R,sky_med_R,sky_clip_R,sky_p999_R,sky_mode_G1,sky_mean_G1,sky_med_G1,sky_clip_G1,sky_p999_G1,sky_mode_G2,sky_mean_G2,sky_med_G2,sky_clip_G2,sky_p999_G2,sky_mode_B,sky_mean_B,sky_med_B,sky_clip_B,sky_p999_B,sig_mean_R,sig_med_R,sig_clip_R,sig_p999_R,sig_mean_G1,sig_med_G1,sig_clip_G1,sig_p999_G1,sig_mean_G2,sig_med_G2,sig_clip_G2,sig_p999_G2,sig_mean_B,sig_med_B,sig_clip_B,sig_p999_B,sky_mode_green,sky_dev,rejected,reject_reason,F_sky_R,F_sky_err_R,F_sky_G1,F_sky_err_G1,F_sky_G2,F_sky_err_G2,F_sky_B,F_sky_err_B,F_sky_green
Light_NGC 7000_30.0s_Bin1_20260906-005750_181deg_0018.fit,50,30.0,15,-20.0,-20.0,2026-09-05T22:57:19.646595,181.0,6752,NGC 7000,2026-09-05 22:57:19.646595,A,127.27508346666667,False,0.0,False,73.6974808816914,75.2935791015625,74.0,3.0517578125e-05,251.39500000001135,74.30144251166737,75.75070190429688,75.0,3.0517578125e-05,230.0,74.27046153846153,75.77713012695312,75.0,1.52587890625e-05,227.93000000000757,70.21622870724944,71.02464294433594,70.0,0.0,157.93000000000757,76.05728912353516,75.0,6.4849853515625e-05,244.0,76.33251953125,75.0,5.7220458984375e-05,233.71400000003632,76.33346176147461,75.0,6.4849853515625e-05,223.85700000001816,71.52688217163086,71.0,4.57763671875e-05,164.85700000001816,74.28595202506446,-0.667605729022613,False,,1.5960192681861092,0.18049426666666665,1.6962765354056473,0.17956753333333333,1.6871295153889514,0.17918689999999998,0.9681889612345057,0.18059046666666667,1.6917030253972993
Light_NGC 7000_120.0s_Bin1_20260906-010014_181deg_0018.fit,50,120.0,15,-20.0,-20.0,2026-09-05T22:58:13.660753,181.0,6752,NGC 7000,2026-09-05 22:58:13.660753,B,128.17531943333333,False,0.0,False,100.1844512195122,106.58381652832031,101.0,9.1552734375e-05,785.6500000000378,102.93823845327604,108.39697265625,104.0,0.0001220703125,714.9300000000076,102.82027257240205,108.35932922363281,104.0,0.0001068115234375,716.8350000000719,86.5674486803519,89.79241943359375,87.0,3.0517578125e-05,449.93000000000757,109.14924621582031,105.0,0.0001983642578125,806.8560000001453,110.27124404907227,106.0,0.000179290771484375,724.142000000109,110.36412811279297,106.0,0.00018310546875,727.142000000109,91.40524291992188,89.0,0.0001373291015625,483.5710000000545,102.87925551283905,-0.6600828132852294,False,,1.5941913888832064,0.04512356666666666,1.7096288363025816,0.044891883333333334,1.7007204125366366,0.044796724999999996,0.9802658516866,0.04514761666666667,1.705174624419609
Light_NGC 7000_30.0s_Bin1_20260906-010118_181deg_0018.fit,200,30.0,15,-20.0,-20.0,2026-09-05T23:00:47.652852,181.0,6752,NGC 7000,2026-09-05 23:00:47.652852,C,130.74185441666665,False,0.0,False,120.01768488745981,129.76217651367188,122.0,0.0002288818359375,1240.9300000000076,123.76174496644295,132.47177124023438,126.0,0.0001373291015625,992.7900000000227,126.16956521739131,132.4669647216797,126.0,0.0001373291015625,1039.4400000000605,100.65189873417721,105.6881103515625,102.0,7.62939453125e-05,650.185000000034,133.1366310119629,127.0,0.0002899169921875,1207.2850000000908,135.01162338256836,130.0,0.000247955322265625,1023.8570000000182,134.9890899658203,130.0,0.00026702880859375,1065.8570000000182,107.81007766723633,104.0,0.000156402587890625,667.8570000000182,124.96565509191713,-0.6081679487615572,False,,1.543150474561034,0.030635866666666667,1.6482566466827016,0.030458533333333333,1.7210922689683525,0.030449633333333333,0.950645189750381,0.0306611,1.684674457825527
Light_NGC 7000_120.0s_Bin1_20260906-010352_181deg_0018.fit,200,120.0,15,-20.0,-20.0,2026-09-05T23:01:51.664899,181.0,6752,NGC 7000,2026-09-05 23:01:51.664899,D,131.80872186666667,False,0.0,False,278.7244897959184,309.80194091796875,284.0,0.0010986328125,4095.0,293.9140625,322.57460021972656,301.0,0.0009002685546875,3842.3950000000114,299.14444444444445,322.4173889160156,300.0,0.0008392333984375,3910.740000000136,195.74418604651163,214.91989135742188,202.0,0.00048828125,2082.835000000072,321.8061714172363,304.0,0.001110076904296875,4095.0,331.03016662597656,315.0,0.000957489013671875,3882.568000000436,330.6314125061035,315.0,0.0009918212890625,4083.7140000000363,221.39452362060547,211.0,0.0006103515625,2525.5710000000545,296.5292534722222,-0.5116006452778897,False,,1.6013177472073121,0.007658966666666667,1.7077116705056166,0.007614633333333333,1.7470284793274342,0.007612408333333333,0.9665698300656496,0.007665275,1.7273700749165255
Light_NGC 7000_30.0s_Bin1_20260906-010452_181deg_0019.fit,50,30.0,15,-20.0,-20.0,2026-09-05T23:04:21.652369,181.0,6752,NGC 7000,2026-09-05 23:04:21.652369,A,134.30851303333333,False,0.0,False,73.57630922693266,75.1683349609375,74.0,3.0517578125e-05,235.93000000000757,74.21529578128683,75.60540771484375,74.0,1.52587890625e-05,227.46500000000378,74.21151465125877,75.63020324707031,74.0,3.0517578125e-05,221.0,70.24614340367765,71.07762145996094,70.0,1.52587890625e-05,158.0,75.96895980834961,75.0,6.103515625e-05,258.0,76.24567031860352,75.0,5.7220458984375e-05,235.0,76.25472259521484,75.0,5.7220458984375e-05,237.0,71.60100173950195,71.0,3.814697265625e-05,169.0,74.2134052162728,-0.7196557468141678,False,,1.5741484792196438,0.18049426666666665,1.6808073795264804,0.17956753333333333,1.6765670054064385,0.17918689999999998,0.9735912702226674,0.18059046666666667,1.6786871924664595
Light_NGC 7000_120.0s_Bin1_20260906-010730_181deg_0019.fit,50,120.0,15,-20.0,-20.0,2026-09-05T23:05:29.655664,181.0,6752,NGC 7000,2026-09-05 23:05:29.655664,B,135.44190128333332,False,0.0,False,99.3389544688027,105.85667419433594,100.0,0.0001068115234375,790.4650000000038,102.51295641931684,107.72059631347656,103.0,9.1552734375e-05,745.7900000000227,102.30333333333333,107.78398132324219,103.0,9.1552734375e-05,669.7900000000227,86.42190739460953,89.72039794921875,87.0,9.1552734375e-05,428.39500000001135,108.46261978149414,104.0,0.000217437744140625,814.7140000000363,109.71316528320312,106.0,0.000217437744140625,757.8570000000182,109.75360488891602,106.0,0.000194549560546875,744.0,91.25273132324219,88.0,0.00014495849609375,488.85700000001816,102.40814487632508,-0.7549916986760784,False,,1.556039559886116,0.04512356666666666,1.6905371248503223,0.044891883333333334,1.677563227602366,0.044796724999999996,0.9736950095087297,0.04514761666666667,1.6840501762263442
Light_NGC 7000_30.0s_Bin1_20260906-010824_181deg_0019.fit,200,30.0,15,-20.0,-20.0,2026-09-05T23:07:53.665606,181.0,6752,NGC 7000,2026-09-05 23:07:53.665606,C,137.84206698333335,False,0.0,False,118.44166666666666,127.11289978027344,120.0,0.0002288818359375,1023.2550000000265,121.2511961722488,130.02134704589844,124.0,0.00018310546875,976.8600000000151,121.81515151515151,129.927734375,124.0,0.0001678466796875,925.8600000000151,99.15648854961832,103.96499633789062,100.0,4.57763671875e-05,584.0,130.77583694458008,125.0,0.000301361083984375,1159.2850000000908,132.706787109375,127.0,0.000263214111328125,1063.2850000000908,132.63957595825195,127.0,0.0002593994140625,1063.5710000000545,106.14736938476562,103.0,0.00018310546875,670.9990000001271,121.53317384370015,-1.0797952222203366,False,,1.4948677904845777,0.030635866666666667,1.5717890125497793,0.030458533333333333,1.5885019683535082,0.030449633333333333,0.9047942685406024,0.0306611,1.5801454904516437
Light_NGC 7000_120.0s_Bin1_20260906-011102_181deg_0019.fit,200,120.0,15,-20.0,-20.0,2026-09-05T23:09:01.665040,181.0,6752,NGC 7000,2026-09-05 23:09:01.665040,D,138.97539088333332,False,0.0,False,271.1488888888889,303.60606384277344,278.0,0.00103759765625,4095.0,291.8076923076923,317.5686340332031,295.0,0.0009765625,3772.6900000002497,288.0570469798658,317.5683898925781,295.0,0.0009307861328125,3961.650000000038,194.43506493506493,211.3805389404297,198.0,0.0005035400390625,2226.5800000000454,318.0104293823242,299.0,0.001117706298828125,4095.0,327.9221992492676,312.0,0.001003265380859375,4094.4280000000726,327.7110023498535,311.0,0.001026153564453125,4095.0,219.04355239868164,208.0,0.00064849853515625,2509.284000000218,289.93236964377905,-0.7938930676279191,False,,1.543296472380404,0.007658966666666667,1.6916724338269309,0.007614633333333333,1.6626266824730966,0.007612408333333333,0.9565350567381049,0.007665275,1.6771495581500138
Light_NGC 7000_30.0s_Bin1_20260906-011148_181deg_0020.fit,50,30.0,15,-20.0,-20.0,2026-09-05T23:11:17.658421,181.0,6752,NGC 7000,2026-09-05 23:11:17.658421,A,141.24194723333332,False,0.0,False,73.66966580976863,75.33735656738281,74.0,3.0517578125e-05,252.86000000001513,74.35146579804561,75.86662292480469,75.0,1.52587890625e-05,221.46500000000378,74.37470948658357,75.83499145507812,75.0,3.0517578125e-05,234.46500000000378,70.29667657389895,71.12150573730469,70.0,0.0,163.39500000001135,76.16344451904297,75.0,7.62939453125e-05,252.0,76.52124404907227,75.0,6.4849853515625e-05,245.85700000001816,76.55192565917969,75.0,6.4849853515625e-05,240.0,71.7173843383789,71.0,4.1961669921875e-05,175.85700000001816,74.36308764231458,-0.6122633877521432,False,,1.5909988071771275,0.18049426666666665,1.7052590935498138,0.17956753333333333,1.7058093820443,0.17918689999999998,0.9827170790150781,0.18059046666666667,1.7055342377970568
Light_NGC 7000_120.0s_Bin1_20260906-011418_181deg_0020.fit,50,120.0,15,-20.0,-20.0,2026-09-05T23:12:17.665071,181.0,6752,NGC 7000,2026-09-05 23:12:17.665071,B,142.24205806666666,False,0.0,False,99.83212121212121,106.11506652832031,101.0,9.1552734375e-05,872.8600000000151,102.65981198589894,108.02127075195312,103.0,9.1552734375e-05,723.3950000000114,102.67800289435601,108.11079406738281,103.0,0.0001068115234375,697.510000000053,86.65257352941177,89.89595031738281,87.0,7.62939453125e-05,437.86000000001513,108.81371688842773,104.0,0.0001983642578125,839.8570000000182,110.15782165527344,106.0,0.000194549560546875,764.7140000000363,110.17097854614258,106.0,0.0001983642578125,746.8570000000182,91.51136016845703,89.0,0.000133514404296875,495.85700000001816,102.66890744012747,-0.7024590611935645,False,,1.578293002306032,0.04512356666666666,1.6971297478121765,0.044891883333333334,1.69434719689337,0.044796724999999996,0.9841090357407627,0.04514761666666667,1.6957384723527733
Light_NGC 7000_30.0s_Bin1_20260906-011542_181deg_0020.fit,200,30.0,15,-20.0,-19.5,2026-09-05T23:15:11.681338,181.0,6752,NGC 7000,2026-09-05 23:15:11.681338,C,145.14232918333335,False,0.5,False,120.9620253164557,129.16644287109375,122.0,0.0001983642578125,1072.3950000000114,124.61336032388664,131.890625,126.0,0.0001983642578125,1004.8600000000151,123.36567164179104,131.9164581298828,126.0,0.0001220703125,980.1150000000416,100.41749174917491,105.52143859863281,102.0,7.62939453125e-05,605.3950000000114,132.57990264892578,127.0,0.000274658203125,1110.0,134.49200057983398,129.0,0.00026702880859375,1066.7140000000363,134.43165588378906,129.0,0.00025177001953125,1015.0,107.6002311706543,104.0,0.000186920166015625,673.7140000000363,123.98951598283884,-0.7422906994015557,False,,1.5720811620316946,0.030635866666666667,1.674195601434579,0.030458533333333333,1.6357147376856354,0.030449633333333333,0.9434580137425271,0.0306611,1.654955169560107
Light_NGC 7000_120.0s_Bin1_20260906-011810_181deg_0020.fit,200,120.0,15,-20.0,-20.0,2026-09-05T23:16:09.667390,181.0,6752,NGC 7000,2026-09-05 23:16:09.667390,D,146.10876338333335,False,0.0,False,274.72058823529414,307.2642364501953,282.0,0.001068115234375,4095.0,292.68367346938777,319.0360412597656,297.0,0.000823974609375,3523.41000000028,294.82530120481925,318.87452697753906,297.0,0.0009765625,3958.555000000859,198.1818181818182,213.7772979736328,201.0,0.0004425048828125,2232.1300000003102,320.2274627685547,302.0,0.001033782958984375,4095.0,328.384464263916,313.0,0.001007080078125,4095.0,328.2076835632324,312.0,0.00095367431640625,3838.0,220.8052101135254,210.0,0.000637054443359375,2489.857000000018,293.7544873371035,-0.6303378360648827,False,,1.5706519986178766,0.007658966666666667,1.698342709180149,0.007614633333333333,1.714149397337251,0.007612408333333333,0.9852549507316114,0.007665275,1.7062460532587
Light_NGC 7000_30.0s_Bin1_20260906-011930_181deg_0021.fit,50,30.0,15,-20.0,-20.0,2026-09-05T23:18:59.705094,181.0,6752,NGC 7000,2026-09-05 23:18:59.705094,A,148.94272511666668,False,0.0,False,73.81938633193863,75.47795104980469,74.0,3.0517578125e-05,277.7900000000227,74.45410225921522,75.92347717285156,75.0,4.57763671875e-05,237.86000000001513,74.51879505664263,75.98121643066406,75.0,1.52587890625e-05,229.93000000000757,70.38669138854553,71.25326538085938,71.0,0.0,158.0,76.23043823242188,75.0,6.866455078125e-05,246.85700000001816,76.51948928833008,75.0,6.4849853515625e-05,236.85700000001816,76.56116104125977,75.0,5.7220458984375e-05,236.0,71.76487731933594,71.0,4.57763671875e-05,172.0,74.48644865792892,-0.5237557998312135,False,,1.6180225030311521,0.18049426666666665,1.723689269712103,0.17956753333333333,1.7316276286779162,0.17918689999999998,0.9989728963990173,0.18059046666666667,1.7276584491950095
Light_NGC 7000_120.0s_Bin1_20260906-012206_181deg_0021.fit,50,120.0,15,-20.0,-20.0,2026-09-05T23:20:05.664287,181.0,6752,NGC 7000,2026-09-05 23:20:05.664287,B,150.042045,False,0.0,False,101.58602150537635,108.09614562988281,102.0,0.000152587890625,849.9300000000076,104.52127659574468,109.99290466308594,105.0,0.0001220703125,740.9300000000076,104.1421052631579,109.83111572265625,105.0,0.0001068115234375,773.695000000087,87.61944444444444,90.93284606933594,88.0,4.57763671875e-05,446.18500000003405,110.17105102539062,106.0,0.00020599365234375,812.7140000000363,111.50552749633789,108.0,0.000194549560546875,743.8570000000182,111.5212287902832,108.0,0.00019073486328125,727.7140000000363,92.3050651550293,90.0,0.000133514404296875,499.0,104.3316909294513,-0.36747845284690617,False,,1.6574352391154163,0.04512356666666666,1.7806943999065004,0.044891883333333334,1.7599341880804367,0.044796724999999996,1.027760953178807,0.04514761666666667,1.7703142939934686
Light_NGC 7000_30.0s_Bin1_20260906-012258_181deg_0021.fit,200,30.0,15,-20.0,-20.0,2026-09-05T23:22:27.666262,181.0,6752,NGC 7000,2026-09-05 23:22:27.666262,C,152.40874458333334,False,0.0,False,121.95070422535211,130.24887084960938,123.0,0.000244140625,1188.4650000000038,125.63186813186813,133.05874633789062,127.0,0.0002288818359375,1065.7900000000227,125.3409090909091,133.0530548095703,127.0,0.0001983642578125,1104.4400000000605,102.00625,105.82417297363281,102.0,7.62939453125e-05,639.4650000000038,133.11074829101562,127.0,0.00025177001953125,1190.4280000000726,135.2533416748047,130.0,0.00028228759765625,1057.284000000218,135.1480484008789,130.0,0.0002593994140625,1012.7140000000363,107.72175979614258,104.0,0.000186920166015625,671.7140000000363,125.4863886113886,-0.5366185032650955,False,,1.6023701972607907,0.030635866666666667,1.7052178554542434,0.030458533333333333,1.6958599937575487,0.030449633333333333,0.9921710893469,0.0306611,1.7005389246058962
Light_NGC 7000_120.0s_Bin1_20260906-012514_181deg_0021.fit,200,120.0,15,-20.0,-20.0,2026-09-05T23:23:13.683464,181.0,6752,NGC 7000,2026-09-05 23:23:13.683464,D,153.17569795,False,0.0,False,283.1292134831461,313.29652404785156,288.0,0.0011138916015625,4095.0,303.0593220338983,327.8947448730469,306.0,0.0009765625,3945.330000000613,299.5,327.9634552001953,306.0,0.0009918212890625,4076.160000000091,199.426267281106,217.13662719726562,204.0,0.000579833984375,2262.370000000068,325.4986038208008,308.0,0.0010833740234375,4095.0,336.7170639038086,321.0,0.000942230224609375,3896.710000000545,336.30310440063477,321.0,0.0009765625,3916.142000000109,223.36590194702148,213.0,0.0005950927734375,2421.285000000091,301.27966101694915,-0.3083222356795652,False,,1.6350533791036663,0.007658966666666667,1.777349468594423,0.007614633333333333,1.7497351134015084,0.007612408333333333,0.9947939953011548,0.007665275,1.7635422909979659
Light_NGC 7000_30.0s_Bin1_20260906-012622_181deg_0022.fit,50,30.0,15,-20.0,-20.0,2026-09-05T23:25:51.681559,181.0,6752,NGC 7000,2026-09-05 23:25:51.681559,A,155.80899953333335,False,0.0,False,73.88021605592036,75.5928955078125,74.0,3.0517578125e-05,263.39500000001135,74.7007392007392,76.08660888671875,75.0,3.0517578125e-05,234.0,74.7503937007874,76.22152709960938,75.0,1.52587890625e-05,227.46500000000378,70.46641355140187,71.31758117675781,71.0,1.52587890625e-05,156.0,76.38138961791992,75.0,5.340576171875e-05,252.0,76.78124618530273,76.0,6.103515625e-05,231.85700000001816,76.81377792358398,76.0,6.103515625e-05,237.85700000001816,71.82742309570312,71.0,3.4332275390625e-05,168.71400000003632,74.7255664507633,-0.3521964221189569,False,,1.6290019194527694,0.18049426666666665,1.767977256930443,0.17956753333333333,1.7731270717664205,0.17918689999999998,1.0133699589929202,0.18059046666666667,1.7705521643484317
Light_NGC 7000_120.0s_Bin1_20260906-012900_181deg_0022.fit,50,120.0,15,-20.0,-20.0,2026-09-05T23:26:59.684070,181.0,6752,NGC 7000,2026-09-05 23:26:59.684070,B,156.94237471666665,False,0.0,False,100.5230352303523,107.07986450195312,101.0,0.0001373291015625,863.4650000000038,103.57196562835661,109.31784057617188,104.0,0.00018310546875,746.9300000000076,103.38995726495726,109.23541259765625,104.0,7.62939453125e-05,753.695000000087,87.04890921885996,90.41596984863281,88.0,0.0001068115234375,483.2550000000265,109.42401885986328,105.0,0.000186920166015625,824.8570000000182,111.05204010009766,107.0,0.00019073486328125,752.7140000000363,111.022705078125,107.0,0.00018310546875,725.7140000000363,91.91551971435547,89.0,0.0001220703125,493.0,103.48096144665693,-0.5388644940931904,False,,1.6094695070686174,0.04512356666666666,1.738078042711461,0.044891883333333334,1.726240421045742,0.044796724999999996,1.0020026475192887,0.04514761666666667,1.7321592318786014
Light_NGC 7000_30.0s_Bin1_20260906-012956_181deg_0022.fit,200,30.0,15,-20.0,-20.0,2026-09-05T23:29:25.684785,181.0,6752,NGC 7000,2026-09-05 23:29:25.684785,C,159.37571996666665,False,0.0,False,121.90878378378379,130.57333374023438,123.0,0.0001983642578125,1174.530000000159,126.91346153846153,133.63763427734375,127.0,0.000213623046875,1070.20500000014,126.61009174311927,133.69580078125,127.0,0.0002288818359375,1031.325000000019,102.116,106.60076904296875,103.0,7.62939453125e-05,640.0450000000492,134.09373474121094,128.0,0.000255584716796875,1157.8570000000182,136.34659576416016,131.0,0.0002593994140625,1051.8570000000182,136.32794952392578,131.0,0.00026702880859375,1039.5710000000545,108.65024948120117,105.0,0.00018310546875,668.0,126.7617766407904,-0.3613785717370815,False,,1.6010859282022958,0.030635866666666667,1.7442533109487488,0.030458533333333333,1.734506140150376,0.030449633333333333,0.9955361450719002,0.0306611,1.7393797255495624
Light_NGC 7000_120.0s_Bin1_20260906-013224_181deg_0022.fit,200,120.0,15,-20.0,-20.0,2026-09-05T23:30:23.708808,181.0,6752,NGC 7000,2026-09-05 23:30:23.708808,D,160.34278701666665,False,0.0,False,281.2090909090909,315.48280334472656,290.0,0.00103759765625,4095.0,303.6309523809524,328.4862823486328,307.0,0.000885009765625,3743.045000000049,302.2931034482759,328.45420837402344,307.0,0.0009765625,3839.1800000001967,203.95833333333334,219.12547302246094,206.0,0.000457763671875,2034.4650000000038,329.76713943481445,312.0,0.001068115234375,4095.0,339.06207275390625,324.0,0.001003265380859375,4094.7140000000363,338.8217010498047,323.0,0.000942230224609375,3887.284000000218,226.68749237060547,216.0,0.0006256103515625,2411.7140000000363,302.96202791461417,-0.2363307561910681,False,,1.6203472243130634,0.007658966666666667,1.7817022240894462,0.007614633333333333,1.7709973573670257,0.007612408333333333,1.0295335279096418,0.007665275,1.776349790728236
Light_NGC 7000_30.0s_Bin1_20260906-013328_181deg_0023.fit,50,30.0,15,-20.0,-20.0,2026-09-05T23:32:57.680815,181.0,6752,NGC 7000,2026-09-05 23:32:57.680815,A,162.90898713333334,False,0.0,False,74.12491582491583,75.84257507324219,74.0,3.0517578125e-05,263.0,74.89180478821363,76.37689208984375,75.0,1.52587890625e-05,211.0,74.93106457242583,76.29774475097656,75.0,3.0517578125e-05,235.18500000003405,70.6660119307435,71.41261291503906,71.0,0.0,156.0,76.65615463256836,75.0,6.866455078125e-05,247.0,77.01243591308594,76.0,6.4849853515625e-05,245.0,77.03837966918945,76.0,5.7220458984375e-05,239.0,72.00577163696289,71.0,4.1961669921875e-05,173.85700000001816,74.91143468031973,-0.21884190499497597,False,,1.6731688248111103,0.18049426666666665,1.80228643317811,0.17956753333333333,1.8055009251756078,0.17918689999999998,1.0494155234641342,0.18059046666666667,1.803893679176859
Light_NGC 7000_120.0s_Bin1_20260906-013540_181deg_0023.fit,50,120.0,15,-20.0,-20.0,2026-09-05T23:33:39.694115,181.0,6752,NGC 7000,2026-09-05 23:33:39.694115,B,163.6092088,False,0.0,False,102.72569444444444,109.18058776855469,104.0,0.0001220703125,850.7900000000227,106.18515205724508,111.63558959960938,107.0,0.0001068115234375,843.0450000000492,106.12642369020502,111.67279052734375,107.0,0.0001678466796875,704.3950000000114,88.58825729244577,91.76722717285156,89.0,6.103515625e-05,422.39500000001135,111.75825500488281,107.0,0.00019073486328125,825.7140000000363,113.58988189697266,110.0,0.000186920166015625,747.0,113.6837387084961,110.0,0.00018310546875,739.0,93.32461166381836,91.0,0.000133514404296875,487.85700000001816,106.15578787372505,0.0,False,,1.7088613469596514,0.04512356666666666,1.8553889030053723,0.044891883333333334,1.848825154969299,0.044796724999999996,1.0715005442621128,0.04514761666666667,1.8521070289873356
Light_NGC 7000_30.0s_Bin1_20260906-013644_181deg_0023.fit,200,30.0,15,-20.0,-20.0,2026-09-05T23:36:13.700062,181.0,6752,NGC 7000,2026-09-05 23:36:13.700062,C,166.17597458333333,False,0.0,False,125.32352941176471,135.22047424316406,128.0,0.0002288818359375,1105.6450000002005,129.40277777777777,138.400390625,132.0,0.0001678466796875,1056.020000000106,129.92567567567568,138.49171447753906,132.0,0.0001983642578125,1077.4850000001097,104.97945205479452,108.84567260742188,105.0,7.62939453125e-05,634.9300000000076,138.54230499267578,133.0,0.000278472900390625,1158.5700000001816,141.1435890197754,136.0,0.00026702880859375,1015.8570000000182,141.0688018798828,136.0,0.000270843505859375,1033.4280000000726,110.91375732421875,108.0,0.0001678466796875,668.0,129.66422672672672,0.03742174832043369,False,,1.7056996199617023,0.030635866666666667,1.8200742326011705,0.030458533333333333,1.83546445518261,0.030449633333333333,1.0833327348691604,0.0306611,1.8277693438918903
Light_NGC 7000_120.0s_Bin1_20260906-013900_181deg_0023.fit,200,120.0,15,-20.0,-20.0,2026-09-05T23:36:59.680339,181.0,6752,NGC 7000,2026-09-05 23:36:59.680339,D,166.94231253333334,False,0.0,False,294.9791666666667,325.4072723388672,300.0,0.001129150390625,4095.0,311.94444444444446,339.42694091796875,317.0,0.000946044921875,3919.945000000276,313.44444444444446,339.2469940185547,317.0,0.0010528564453125,4095.0,207.171875,225.14405822753906,212.0,0.0004730224609375,2321.5800000000454,338.7567596435547,321.0,0.001079559326171875,4095.0,349.2156105041504,334.0,0.0009307861328125,3892.5700000001816,348.90856552124023,334.0,0.000980377197265625,3889.857000000018,231.99367141723633,222.0,0.000621795654296875,2485.142000000109,312.69444444444446,0.1801367016228193,False,,1.725811775537811,0.007658966666666667,1.845006417872515,0.007614633333333333,1.8558859184941008,0.007612408333333333,1.0541662085085999,0.007665275,1.850446168183308
Light_NGC 7000_30.0s_Bin1_20260906-013954_181deg_0024.fit,50,30.0,15,-20.0,-20.0,2026-09-05T23:39:23.699563,181.0,6752,NGC 7000,2026-09-05 23:39:23.699563,A,169.34263293333333,False,0.0,False,74.49149816176471,76.18403625488281,75.0,4.57763671875e-05,264.4650000000038,75.18935988011133,76.61715698242188,75.0,3.0517578125e-05,242.46500000000378,75.20270270270271,76.69290161132812,75.0,0.0,227.0,70.85519498227434,71.67335510253906,71.0,1.52587890625e-05,151.93000000000757,76.94689559936523,76.0,6.103515625e-05,254.85700000001816,77.2830696105957,76.0,5.340576171875e-05,236.0,77.31290817260742,76.0,6.103515625e-05,223.0,72.1685905456543,71.0,3.814697265625e-05,164.0,75.19603129140702,-0.014652928012524416,False,,1.7393348348736017,0.18049426666666665,1.8557176670609519,0.17956753333333333,1.8541749196617188,0.17918689999999998,1.083580179025514,0.18059046666666667,1.8549462933613352
Light_NGC 7000_120.0s_Bin1_20260906-014230_181deg_0024.fit,50,120.0,15,-20.0,-20.0,2026-09-05T23:40:29.697986,181.0,6752,NGC 7000,2026-09-05 23:40:29.697986,B,170.44260665,False,0.0,False,103.11702127659575,109.42874145507812,104.0,9.1552734375e-05,869.9300000000076,105.89366515837104,111.40924072265625,107.0,0.0001220703125,786.7900000000227,106.14493996569469,111.57125854492188,107.0,0.0001068115234375,743.2550000000265,88.36916426512968,91.81419372558594,89.0,9.1552734375e-05,469.4650000000038,111.97085189819336,108.0,0.00019073486328125,835.8570000000182,113.48948669433594,110.0,0.00019073486328125,762.8570000000182,113.49380493164062,110.0,0.000194549560546875,725.8570000000182,93.33528137207031,91.0,0.000110626220703125,482.85700000001816,106.01930256203286,-0.027496022804281612,False,,1.7265194093586866,0.04512356666666666,1.8423035071479237,0.044891883333333334,1.849654623470434,0.044796724999999996,1.0616090162505063,0.04514761666666667,1.8459790653091788
Light_NGC 7000_30.0s_Bin1_20260906-014326_181deg_0024.fit,200,30.0,15,-20.0,-20.0,2026-09-05T23:42:55.690190,181.0,6752,NGC 7000,2026-09-05 23:42:55.690190,C,172.87581004999998,False,0.0,False,124.63065326633166,132.76419067382812,125.0,0.000244140625,1203.0,128.80172413793105,135.79107666015625,130.0,0.0001983642578125,1062.2550000000265,126.9390243902439,135.826904296875,130.0,0.000152587890625,1033.5800000000454,102.8891891891892,107.95442199707031,104.0,0.0001068115234375,588.0,136.4047622680664,131.0,0.000293731689453125,1157.8570000000182,138.66381454467773,134.0,0.000255584716796875,1069.7140000000363,138.5865135192871,134.0,0.000247955322265625,1087.4280000000726,110.15657424926758,107.0,0.00017547607421875,682.7140000000363,127.87037426408747,-0.20905585337989402,False,,1.6844727587537016,0.030635866666666667,1.8017670202767775,0.030458533333333333,1.7445220186466839,0.030449633333333333,1.019242976120549,0.0306611,1.7731445194617308
Light_NGC 7000_120.0s_Bin1_20260906-014554_181deg_0024.fit,200,120.0,15,-20.0,-20.0,2026-09-05T23:43:53.693882,181.0,6752,NGC 7000,2026-09-05 23:43:53.693882,D,173.84253825,False,0.0,False,290.9384615384615,320.4451599121094,294.0,0.00115966796875,4095.0,308.251677852349,334.1161804199219,312.0,0.0009613037109375,3679.5450000011842,304.06410256410254,333.91680908203125,312.0,0.0009918212890625,3976.5850000006394,208.0257731958763,223.1243133544922,210.0,0.0005035400390625,2127.3950000000114,333.38652420043945,315.0,0.001068115234375,4095.0,343.63089752197266,328.0,0.0009765625,4039.8560000001453,343.37188720703125,328.0,0.000957489013671875,3903.5690000003087,230.00622177124023,219.0,0.000644683837890625,2569.5690000003087,306.1578902082258,-0.09957410989831966,False,,1.6948641496510588,0.007658966666666667,1.8168873542881252,0.007614633333333333,1.7844789257946705,0.007612408333333333,1.0607115730019956,0.007665275,1.8006831400413978
